time,signal
1956.8807056052883,1.0205256973368282
10603.172078794989,1.0435933388244754
17357.873014510715,0.9798246674155906
11045.063432005241,0.9789616845375961
16086.536871501004,0.976466425342066
16130.995014765755,1.0314338247560548
13883.399535521925,1.0370010914150092
5436.00837894383,0.9676161473065056
4630.663228749659,0.9584524348485006
6902.236779899049,1.0194014137007046
15729.69527126521,1.0096478706054435
18072.80356134797,0.9811042600590246
546.1212438378204,0.9913922171192557
4390.677007771488,1.0904872340653269
9184.431279287632,1.0081457595744752
9768.57194013414,1.004998656925829
8717.748195602448,0.9737318108855072
19932.46357025464,0.98936016648106
14177.323509674601,0.9827629350581177
3774.8455687952996,1.0219650406639307
7152.392466027204,1.0186601026503526
18859.36511022328,1.0123798751257627
10443.79222344101,0.9930049587353208
9288.568692341389,1.0176951639030876
14241.496114982892,0.9461374391637882
11140.869259321911,1.0295201734907478
13982.129828938092,1.037253260291004
1988.6115451312291,0.9784582549558066
1984.8797880443137,1.0067861239747755
3683.762791496619,0.9863648757339879
5760.9355182199915,0.9994118013838683
15050.72705172624,0.9300087029043473
9483.411311842112,1.0487477931444227
18988.444427091068,0.9716397025011141
730.8009904410407,1.0460806568929881
11318.100974732373,0.9548846456717903
7973.649159736145,0.9356017762418483
7682.910830949683,0.9880601156676364
18797.647106473338,1.0006228071003753
10400.80513833179,1.0024277545721432
16967.08296350724,0.9464031713097634
753.386258244042,0.9492224987096403
15773.924677711613,1.0352670513867757
2584.2625235886185,0.9961740297265758
2286.5491970774674,0.9839333460853259
3007.387397111467,0.9896449636967287
16899.807343174827,0.9892767895784033
8539.326122392333,1.0137254919776826
3447.7101802535135,0.989646343451889
12974.247647244043,0.9707361056725842
3934.891879428415,0.9690590885668501
10558.469291961215,0.9810864542283013
14729.265131677124,1.0083610809649943
16572.356141937482,1.0210231604279372
12984.230594197377,0.9738074225552479
14951.942176407018,0.9755535758369239
4146.574685513551,0.9770513361081747
2588.223850770932,1.021137455796813
16719.289340977102,0.9381130266541173
14719.55055695681,0.9046386633874748
12315.073308993015,0.9658538371967964
1143.6131642893654,1.038614080915367
10438.919938867983,0.9740411489396238
8243.61093351847,0.9240477083338728
3318.9702044687697,1.0242652232999452
4730.587544458424,0.958152966365366
15132.825395095284,0.947198888616809
14492.40775555147,1.0381210161217094
16715.956770588895,0.9938001360221809
9312.644403678718,0.9380838265554862
14945.070043498954,0.9562667097092901
7476.958969254532,1.0239238724331559
14314.549117831246,0.948528299290748
13308.520454386899,1.029303852735505
